Mod:Item:MetaData, Localized Name
conarm:armor_plate:0, Blue Dragon Scales Armor Plates
conarm:armor_plate:0, Forest Troll Leather Armor Plates
conarm:armor_plate:0, Green Dragon Scales Armor Plates
conarm:armor_plate:0, Mountain Troll Leather Armor Plates
conarm:armor_plate:0, Bronze Sea Serpent Scales Armor Plates
conarm:armor_plate:0, Red Dragon Scales Armor Plates
conarm:armor_plate:0, Deep Blue Sea Serpent Scales Armor Plates
conarm:armor_plate:0, Red Sea Serpent Scales Armor Plates
conarm:armor_plate:0, Green Sea Serpent Scales Armor Plates
conarm:armor_plate:0, Silver Dragon Scales Armor Plates
conarm:armor_plate:0, Enderium Armor Plates
conarm:armor_plate:0, Platinum Armor Plates
conarm:armor_plate:0, Iridium Armor Plates
conarm:armor_plate:0, Mithril Armor Plates
conarm:armor_plate:0, Signalum Armor Plates
conarm:armor_plate:0, Lumium Armor Plates
conarm:armor_plate:0, Invar Armor Plates
conarm:armor_plate:0, Nickel Armor Plates
conarm:armor_plate:0, Tin Armor Plates
conarm:armor_plate:0, Brass Armor Plates
conarm:armor_plate:0, Aluminum Armor Plates
conarm:armor_plate:0, Zinc Armor Plates
conarm:armor_plate:0, Refined Obsidian Armor Plates
conarm:armor_plate:0, Refined Glowstone Armor Plates
conarm:armor_plate:0, Osmium Armor Plates
conarm:armor_plate:0, Manasteel Armor Plates
conarm:armor_plate:0, Terrasteel Armor Plates
conarm:armor_plate:0, Elementium Armor Plates
conarm:armor_plate:0, Gaia Spirit Armor Plates
conarm:armor_plate:0, Yellorium Armor Plates
conarm:armor_plate:0, Cyanite Armor Plates
conarm:armor_plate:0, Blutonium Armor Plates
conarm:armor_plate:0, Ludicrite Armor Plates
conarm:armor_plate:0, Quartz Enriched Iron Armor Plates
conarm:armor_plate:0, Draconium Armor Plates
conarm:armor_plate:0, Wyvern Draconium Armor Plates
conarm:armor_plate:0, Awakened Draconium Armor Plates
conarm:armor_plate:0, Chaotic Draconium Armor Plates
conarm:armor_plate:0, Psimetal Armor Plates
conarm:armor_plate:0, Psigem Armor Plates
conarm:armor_plate:0, Ivory Psimetal Armor Plates
conarm:armor_plate:0, Ebony Psimetal Armor Plates
conarm:armor_plate:0, Dark Matter Armor Plates
conarm:armor_plate:0, Red Matter Armor Plates
conarm:armor_plate:0, Fluxed Electrum Armor Plates
conarm:armor_plate:0, Refined Iron Armor Plates
conarm:armor_plate:0, Tungsten Armor Plates
conarm:armor_plate:0, Titanium Armor Plates
conarm:armor_plate:0, Chrome Armor Plates
conarm:armor_plate:0, Advanced Alloy Armor Plates
conarm:armor_plate:0, Ruby Armor Plates
conarm:armor_plate:0, Sapphire Armor Plates
conarm:armor_plate:0, Peridot Armor Plates
conarm:armor_plate:0, Yellow Garnet Armor Plates
conarm:armor_plate:0, Red Garnet Armor Plates
conarm:armor_plate:0, Rubber Armor Plates
conarm:armor_plate:0, Certus Quartz Armor Plates
conarm:armor_plate:0, Fluix Crystal Armor Plates
conarm:armor_plate:0, Boron Armor Plates
conarm:armor_plate:0, Tough Alloy Armor Plates
conarm:armor_plate:0, Hard Carbon Armor Plates
conarm:armor_plate:0, Boron Nitride Armor Plates
conarm:armor_plate:0, Thorium Armor Plates
conarm:armor_plate:0, Uranium Armor Plates
conarm:armor_plate:0, Magnesium Armor Plates
conarm:armor_plate:0, Chocolate Armor Plates
conarm:armor_plate:0, Wool Armor Plates
conarm:armor_plate:0, Jelled Slime Armor Plates
conarm:chest_core:0, Naga Scale Chestplate Core
conarm:chest_core:0, Steeleaf Chestplate Core
conarm:chest_core:0, Fiery Chestplate Core
conarm:chest_core:0, Knightly Chestplate Core
conarm:chest_core:0, Wooden Chestplate Core
conarm:chest_core:0, Stone Chestplate Core
conarm:chest_core:0, Flint Chestplate Core
conarm:chest_core:0, Cactus Chestplate Core
conarm:chest_core:0, Bone Chestplate Core
conarm:chest_core:0, Obsidian Chestplate Core
conarm:chest_core:0, Prismarine Chestplate Core
conarm:chest_core:0, End Chestplate Core
conarm:chest_core:0, Paper Chestplate Core
conarm:chest_core:0, Sponge Chestplate Core
conarm:chest_core:0, Firewood Chestplate Core
conarm:chest_core:0, Iron Chestplate Core
conarm:chest_core:0, Pig Iron Chestplate Core
conarm:chest_core:0, Knightslime Chestplate Core
conarm:chest_core:0, Slime Chestplate Core
conarm:chest_core:0, Slime Chestplate Core
conarm:chest_core:0, Magma Slime Chestplate Core
conarm:chest_core:0, Aluminum Brass Chestplate Core
conarm:chest_core:0, Alumite Chestplate Core
conarm:chest_core:0, Netherrack Chestplate Core
conarm:chest_core:0, Cobalt Chestplate Core
conarm:chest_core:0, Ardite Chestplate Core
conarm:chest_core:0, Manyullyn Chestplate Core
conarm:chest_core:0, Bloody Bone Chestplate Core
conarm:chest_core:0, Copper Chestplate Core
conarm:chest_core:0, Bronze Chestplate Core
conarm:chest_core:0, Lead Chestplate Core
conarm:chest_core:0, Silver Chestplate Core
conarm:chest_core:0, Electrum Chestplate Core
conarm:chest_core:0, Steel Chestplate Core
conarm:chest_core:0, Treated Wood Chestplate Core
conarm:chest_core:0, Constantan Chestplate Core
conarm:chest_core:0, Dragon Bone Chestplate Core
conarm:chest_core:0, Desert Myrmex Chitin Chestplate Core
conarm:chest_core:0, Jungle Myrmex Chitin Chestplate Core
conarm:chest_core:0, Fire Dragonsteel Chestplate Core
conarm:chest_core:0, Ice Dragonsteel Chestplate Core
conarm:chest_core:0, Weezer Chestplate Core
conarm:chest_core:0, Frost Troll Leather Chestplate Core
conarm:chest_core:0, Tan Deathworm Chitin Chestplate Core
conarm:chest_core:0, Bronze Dragon Scales Chestplate Core
conarm:chest_core:0, Blue Sea Serpent Scales Chestplate Core
conarm:chest_core:0, Purple Sea Serpent Scales Chestplate Core
conarm:chest_core:0, White Dragon Scales Chestplate Core
conarm:chest_core:0, White Deathworm Chitin Chestplate Core
conarm:chest_core:0, Brown Deathworm Chitin Chestplate Core
conarm:chest_core:0, Gray Dragon Scales Chestplate Core
conarm:chest_core:0, Sapphire Dragon Scales Chestplate Core
conarm:chest_core:0, Teal Sea Serpent Scales Chestplate Core
conarm:chest_core:0, Blue Dragon Scales Chestplate Core
conarm:chest_core:0, Forest Troll Leather Chestplate Core
conarm:chest_core:0, Green Dragon Scales Chestplate Core
conarm:chest_core:0, Mountain Troll Leather Chestplate Core
conarm:chest_core:0, Bronze Sea Serpent Scales Chestplate Core
conarm:chest_core:0, Red Dragon Scales Chestplate Core
conarm:chest_core:0, Deep Blue Sea Serpent Scales Chestplate Core
conarm:chest_core:0, Red Sea Serpent Scales Chestplate Core
conarm:chest_core:0, Green Sea Serpent Scales Chestplate Core
conarm:chest_core:0, Silver Dragon Scales Chestplate Core
conarm:chest_core:0, Enderium Chestplate Core
conarm:chest_core:0, Platinum Chestplate Core
conarm:chest_core:0, Iridium Chestplate Core
conarm:chest_core:0, Mithril Chestplate Core
conarm:chest_core:0, Signalum Chestplate Core
conarm:chest_core:0, Lumium Chestplate Core
conarm:chest_core:0, Invar Chestplate Core
conarm:chest_core:0, Nickel Chestplate Core
conarm:chest_core:0, Tin Chestplate Core
conarm:chest_core:0, Brass Chestplate Core
conarm:chest_core:0, Aluminum Chestplate Core
conarm:chest_core:0, Zinc Chestplate Core
conarm:chest_core:0, Refined Obsidian Chestplate Core
conarm:chest_core:0, Refined Glowstone Chestplate Core
conarm:chest_core:0, Osmium Chestplate Core
conarm:chest_core:0, Manasteel Chestplate Core
conarm:chest_core:0, Terrasteel Chestplate Core
conarm:chest_core:0, Elementium Chestplate Core
conarm:chest_core:0, Gaia Spirit Chestplate Core
conarm:chest_core:0, Yellorium Chestplate Core
conarm:chest_core:0, Cyanite Chestplate Core
conarm:chest_core:0, Blutonium Chestplate Core
conarm:chest_core:0, Ludicrite Chestplate Core
conarm:chest_core:0, Quartz Enriched Iron Chestplate Core
conarm:chest_core:0, Draconium Chestplate Core
conarm:chest_core:0, Wyvern Draconium Chestplate Core
conarm:chest_core:0, Awakened Draconium Chestplate Core
conarm:chest_core:0, Chaotic Draconium Chestplate Core
conarm:chest_core:0, Psimetal Chestplate Core
conarm:chest_core:0, Psigem Chestplate Core
conarm:chest_core:0, Ivory Psimetal Chestplate Core
conarm:chest_core:0, Ebony Psimetal Chestplate Core
conarm:chest_core:0, Dark Matter Chestplate Core
conarm:chest_core:0, Red Matter Chestplate Core
conarm:chest_core:0, Fluxed Electrum Chestplate Core
conarm:chest_core:0, Refined Iron Chestplate Core
conarm:chest_core:0, Tungsten Chestplate Core
conarm:chest_core:0, Titanium Chestplate Core
conarm:chest_core:0, Chrome Chestplate Core
conarm:chest_core:0, Advanced Alloy Chestplate Core
conarm:chest_core:0, Ruby Chestplate Core
conarm:chest_core:0, Sapphire Chestplate Core
conarm:chest_core:0, Peridot Chestplate Core
conarm:chest_core:0, Yellow Garnet Chestplate Core
conarm:chest_core:0, Red Garnet Chestplate Core
conarm:chest_core:0, Rubber Chestplate Core
conarm:chest_core:0, Certus Quartz Chestplate Core
conarm:chest_core:0, Fluix Crystal Chestplate Core
conarm:chest_core:0, Boron Chestplate Core
conarm:chest_core:0, Tough Alloy Chestplate Core
conarm:chest_core:0, Hard Carbon Chestplate Core
conarm:chest_core:0, Boron Nitride Chestplate Core
conarm:chest_core:0, Thorium Chestplate Core
conarm:chest_core:0, Uranium Chestplate Core
conarm:chest_core:0, Magnesium Chestplate Core
conarm:chest_core:0, Chocolate Chestplate Core
conarm:chest_core:0, Wool Chestplate Core
conarm:chest_core:0, Jelled Slime Chestplate Core
conarm:leggings_core:0, Naga Scale Leggings Core
conarm:leggings_core:0, Steeleaf Leggings Core
conarm:leggings_core:0, Fiery Leggings Core
conarm:leggings_core:0, Knightly Leggings Core
conarm:leggings_core:0, Wooden Leggings Core
conarm:leggings_core:0, Stone Leggings Core
conarm:leggings_core:0, Flint Leggings Core
conarm:leggings_core:0, Cactus Leggings Core
conarm:leggings_core:0, Bone Leggings Core
conarm:leggings_core:0, Obsidian Leggings Core
conarm:leggings_core:0, Prismarine Leggings Core
conarm:leggings_core:0, End Leggings Core
conarm:leggings_core:0, Paper Leggings Core
conarm:leggings_core:0, Sponge Leggings Core
conarm:leggings_core:0, Firewood Leggings Core
conarm:leggings_core:0, Iron Leggings Core
conarm:leggings_core:0, Pig Iron Leggings Core
conarm:leggings_core:0, Knightslime Leggings Core
conarm:leggings_core:0, Slime Leggings Core
conarm:leggings_core:0, Slime Leggings Core
conarm:leggings_core:0, Magma Slime Leggings Core
conarm:leggings_core:0, Aluminum Brass Leggings Core
conarm:leggings_core:0, Alumite Leggings Core
conarm:leggings_core:0, Netherrack Leggings Core
conarm:leggings_core:0, Cobalt Leggings Core
conarm:leggings_core:0, Ardite Leggings Core
conarm:leggings_core:0, Manyullyn Leggings Core
conarm:leggings_core:0, Bloody Bone Leggings Core
conarm:leggings_core:0, Copper Leggings Core
conarm:leggings_core:0, Bronze Leggings Core
conarm:leggings_core:0, Lead Leggings Core
conarm:leggings_core:0, Silver Leggings Core
conarm:leggings_core:0, Electrum Leggings Core
conarm:leggings_core:0, Steel Leggings Core
conarm:leggings_core:0, Treated Wood Leggings Core
conarm:leggings_core:0, Constantan Leggings Core
conarm:leggings_core:0, Dragon Bone Leggings Core
conarm:leggings_core:0, Desert Myrmex Chitin Leggings Core
conarm:leggings_core:0, Jungle Myrmex Chitin Leggings Core
conarm:leggings_core:0, Fire Dragonsteel Leggings Core
conarm:leggings_core:0, Ice Dragonsteel Leggings Core
conarm:leggings_core:0, Weezer Leggings Core
conarm:leggings_core:0, Frost Troll Leather Leggings Core
conarm:leggings_core:0, Tan Deathworm Chitin Leggings Core
conarm:leggings_core:0, Bronze Dragon Scales Leggings Core
conarm:leggings_core:0, Blue Sea Serpent Scales Leggings Core
conarm:leggings_core:0, Purple Sea Serpent Scales Leggings Core
conarm:leggings_core:0, White Dragon Scales Leggings Core
conarm:leggings_core:0, White Deathworm Chitin Leggings Core
conarm:leggings_core:0, Brown Deathworm Chitin Leggings Core
conarm:leggings_core:0, Gray Dragon Scales Leggings Core
conarm:leggings_core:0, Sapphire Dragon Scales Leggings Core
conarm:leggings_core:0, Teal Sea Serpent Scales Leggings Core
conarm:leggings_core:0, Blue Dragon Scales Leggings Core
conarm:leggings_core:0, Forest Troll Leather Leggings Core
conarm:leggings_core:0, Green Dragon Scales Leggings Core
conarm:leggings_core:0, Mountain Troll Leather Leggings Core
conarm:leggings_core:0, Bronze Sea Serpent Scales Leggings Core
conarm:leggings_core:0, Red Dragon Scales Leggings Core
conarm:leggings_core:0, Deep Blue Sea Serpent Scales Leggings Core
conarm:leggings_core:0, Red Sea Serpent Scales Leggings Core
conarm:leggings_core:0, Green Sea Serpent Scales Leggings Core
conarm:leggings_core:0, Silver Dragon Scales Leggings Core
conarm:leggings_core:0, Enderium Leggings Core
conarm:leggings_core:0, Platinum Leggings Core
conarm:leggings_core:0, Iridium Leggings Core
conarm:leggings_core:0, Mithril Leggings Core
conarm:leggings_core:0, Signalum Leggings Core
conarm:leggings_core:0, Lumium Leggings Core
conarm:leggings_core:0, Invar Leggings Core
conarm:leggings_core:0, Nickel Leggings Core
conarm:leggings_core:0, Tin Leggings Core
conarm:leggings_core:0, Brass Leggings Core
conarm:leggings_core:0, Aluminum Leggings Core
conarm:leggings_core:0, Zinc Leggings Core
conarm:leggings_core:0, Refined Obsidian Leggings Core
conarm:leggings_core:0, Refined Glowstone Leggings Core
conarm:leggings_core:0, Osmium Leggings Core
conarm:leggings_core:0, Manasteel Leggings Core
conarm:leggings_core:0, Terrasteel Leggings Core
conarm:leggings_core:0, Elementium Leggings Core
conarm:leggings_core:0, Gaia Spirit Leggings Core
conarm:leggings_core:0, Yellorium Leggings Core
conarm:leggings_core:0, Cyanite Leggings Core
conarm:leggings_core:0, Blutonium Leggings Core
conarm:leggings_core:0, Ludicrite Leggings Core
conarm:leggings_core:0, Quartz Enriched Iron Leggings Core
conarm:leggings_core:0, Draconium Leggings Core
conarm:leggings_core:0, Wyvern Draconium Leggings Core
conarm:leggings_core:0, Awakened Draconium Leggings Core
conarm:leggings_core:0, Chaotic Draconium Leggings Core
conarm:leggings_core:0, Psimetal Leggings Core
conarm:leggings_core:0, Psigem Leggings Core
conarm:leggings_core:0, Ivory Psimetal Leggings Core
conarm:leggings_core:0, Ebony Psimetal Leggings Core
conarm:leggings_core:0, Dark Matter Leggings Core
conarm:leggings_core:0, Red Matter Leggings Core
conarm:leggings_core:0, Fluxed Electrum Leggings Core
conarm:leggings_core:0, Refined Iron Leggings Core
conarm:leggings_core:0, Tungsten Leggings Core
conarm:leggings_core:0, Titanium Leggings Core
conarm:leggings_core:0, Chrome Leggings Core
conarm:leggings_core:0, Advanced Alloy Leggings Core
conarm:leggings_core:0, Ruby Leggings Core
conarm:leggings_core:0, Sapphire Leggings Core
conarm:leggings_core:0, Peridot Leggings Core
conarm:leggings_core:0, Yellow Garnet Leggings Core
conarm:leggings_core:0, Red Garnet Leggings Core
conarm:leggings_core:0, Rubber Leggings Core
conarm:leggings_core:0, Certus Quartz Leggings Core
conarm:leggings_core:0, Fluix Crystal Leggings Core
conarm:leggings_core:0, Boron Leggings Core
conarm:leggings_core:0, Tough Alloy Leggings Core
conarm:leggings_core:0, Hard Carbon Leggings Core
conarm:leggings_core:0, Boron Nitride Leggings Core
conarm:leggings_core:0, Thorium Leggings Core
conarm:leggings_core:0, Uranium Leggings Core
conarm:leggings_core:0, Magnesium Leggings Core
conarm:leggings_core:0, Chocolate Leggings Core
conarm:leggings_core:0, Wool Leggings Core
conarm:leggings_core:0, Jelled Slime Leggings Core
conarm:boots_core:0, Naga Scale Boots Core
conarm:boots_core:0, Steeleaf Boots Core
conarm:boots_core:0, Fiery Boots Core
conarm:boots_core:0, Knightly Boots Core
conarm:boots_core:0, Wooden Boots Core
conarm:boots_core:0, Stone Boots Core
conarm:boots_core:0, Flint Boots Core
conarm:boots_core:0, Cactus Boots Core
conarm:boots_core:0, Bone Boots Core
conarm:boots_core:0, Obsidian Boots Core
conarm:boots_core:0, Prismarine Boots Core
conarm:boots_core:0, End Boots Core
conarm:boots_core:0, Paper Boots Core
conarm:boots_core:0, Sponge Boots Core
conarm:boots_core:0, Firewood Boots Core
conarm:boots_core:0, Iron Boots Core
conarm:boots_core:0, Pig Iron Boots Core
conarm:boots_core:0, Knightslime Boots Core
conarm:boots_core:0, Slime Boots Core
conarm:boots_core:0, Slime Boots Core
conarm:boots_core:0, Magma Slime Boots Core
conarm:boots_core:0, Aluminum Brass Boots Core
conarm:boots_core:0, Alumite Boots Core
conarm:boots_core:0, Netherrack Boots Core
conarm:boots_core:0, Cobalt Boots Core
conarm:boots_core:0, Ardite Boots Core
conarm:boots_core:0, Manyullyn Boots Core
conarm:boots_core:0, Bloody Bone Boots Core
conarm:boots_core:0, Copper Boots Core
conarm:boots_core:0, Bronze Boots Core
conarm:boots_core:0, Lead Boots Core
conarm:boots_core:0, Silver Boots Core
conarm:boots_core:0, Electrum Boots Core
conarm:boots_core:0, Steel Boots Core
conarm:boots_core:0, Treated Wood Boots Core
conarm:boots_core:0, Constantan Boots Core
conarm:boots_core:0, Dragon Bone Boots Core
conarm:boots_core:0, Desert Myrmex Chitin Boots Core
conarm:boots_core:0, Jungle Myrmex Chitin Boots Core
conarm:boots_core:0, Fire Dragonsteel Boots Core
conarm:boots_core:0, Ice Dragonsteel Boots Core
conarm:boots_core:0, Weezer Boots Core
conarm:boots_core:0, Frost Troll Leather Boots Core
conarm:boots_core:0, Tan Deathworm Chitin Boots Core
conarm:boots_core:0, Bronze Dragon Scales Boots Core
conarm:boots_core:0, Blue Sea Serpent Scales Boots Core
conarm:boots_core:0, Purple Sea Serpent Scales Boots Core
conarm:boots_core:0, White Dragon Scales Boots Core
conarm:boots_core:0, White Deathworm Chitin Boots Core
conarm:boots_core:0, Brown Deathworm Chitin Boots Core
conarm:boots_core:0, Gray Dragon Scales Boots Core
conarm:boots_core:0, Sapphire Dragon Scales Boots Core
conarm:boots_core:0, Teal Sea Serpent Scales Boots Core
conarm:boots_core:0, Blue Dragon Scales Boots Core
conarm:boots_core:0, Forest Troll Leather Boots Core
conarm:boots_core:0, Green Dragon Scales Boots Core
conarm:boots_core:0, Mountain Troll Leather Boots Core
conarm:boots_core:0, Bronze Sea Serpent Scales Boots Core
conarm:boots_core:0, Red Dragon Scales Boots Core
conarm:boots_core:0, Deep Blue Sea Serpent Scales Boots Core
conarm:boots_core:0, Red Sea Serpent Scales Boots Core
conarm:boots_core:0, Green Sea Serpent Scales Boots Core
conarm:boots_core:0, Silver Dragon Scales Boots Core
conarm:boots_core:0, Enderium Boots Core
conarm:boots_core:0, Platinum Boots Core
conarm:boots_core:0, Iridium Boots Core
conarm:boots_core:0, Mithril Boots Core
conarm:boots_core:0, Signalum Boots Core
conarm:boots_core:0, Lumium Boots Core
conarm:boots_core:0, Invar Boots Core
conarm:boots_core:0, Nickel Boots Core
conarm:boots_core:0, Tin Boots Core
